Day,Month,Timepoint,Temperature,Humidity ,Radiation,Rainfall,Diffuse Horizontal Radiation,Power
18,3,9.5,26.39923096,21.30751991,641.2470703,0,102.7767334,174.4308014
18,3,10,27.35005951,19.95152855,802.2211914,0,215.1295929,201.8582764
18,3,10.5,28.20567131,19.45839882,614.40979,0,409.8723755,195.8347321
18,3,11,27.95700455,20.46347427,425.5759277,0,396.9388428,245.7068024
18,3,11.5,29.53888321,19.18126297,1043.785522,0,232.3370056,254.039917
18,3,12,30.48993874,18.42646217,997.3303833,0,126.6401062,262.9281921
18,3,12.5,31.85617828,18.34675598,990.3592529,0,106.8761215,247.8279572
18,3,13,31.75335884,18.58435822,1025.531006,0,153.9057617,267.7438049
18,3,13.5,32.33282471,18.19777298,951.727417,0,448.5327454,262.7932129
18,3,14,32.60782623,18.74106216,492.7980652,0,418.4563599,254.9299774
18,3,14.5,32.55501175,18.85770607,754.1409912,0,357.9330139,227.3188171
18,3,15,32.61718369,19.47291946,416.1117859,0,360.0467834,210.5900879
18,3,15.5,32.83200836,19.14456558,361.1270752,0,312.6514587,209.4169006
18,3,16,33.58145142,16.85733795,567.505188,0,273.5784607,184.9738312
18,3,16.5,32.1505661,17.99747086,339.2097473,0,214.3812561,154.1717529
18,3,17,31.99172974,18.26461601,293.5053711,0,150.2229004,120.9916229
18,3,17.5,31.26471329,19.3778286,164.4793701,0,123.7316055,84.81546783
18,3,18,30.88210487,19.37680817,160.8202209,0,76.4357605,45.29594421
19,3,8,23.40382385,24.73093987,136.9115295,0,117.0907211,59.00407791
19,3,8.5,23.92457008,23.52783203,164.9082336,0,152.2533875,92.58464813
19,3,9,25.28942871,21.37554741,504.9206848,0,149.394989,136.0918884
19,3,9.5,25.52087402,20.91913986,542.1218872,0,224.3876801,184.6097565
19,3,10,27.88616562,18.03907967,725.9217529,0,97.29708862,196.4009552
19,3,10.5,27.95621109,17.86319542,858.4105225,0,260.276886,93.17034912
19,3,11,29.133255,16.71619034,845.744751,0,434.8319397,102.5383606
19,3,11.5,29.75868988,15.35913754,1016.675232,0,265.6989746,78.35632324
19,3,12,30.24681282,15.25267315,900.0223999,0,106.9060974,97.84983063
